Booking_ID,Booking_Date,Customer_ID,Customer_Name,Age,Gender,City,Travel_Type,Origin,Destination,Departure_Date,Return_Date,Passengers,Channel,Agent,Package_Type,Base_Price,Discount,Total_Amount,Payment_Mode,Booking_Status,Rating
BKG00940,2024-06-30,CUST6308,Customer_871,20,Female,Pune,Round-trip,Pune,Manali,2024-08-24,2024-08-29,1,Agent,BlueSky Travels,Luxury,9986,270,9716,Netbanking,Cancelled,
BKG00941,2024-04-23,CUST6769,Customer_1713,58,Female,Hyderabad,One-way,Hyderabad,Udaipur,2024-05-12,,5,Online,Sangitam Travels,Budget,2886,1222,8320,Cash,Completed,4.0
BKG00942,2024-09-06,CUST8727,Customer_296,23,Male,Kolkata,One-way,Kolkata,Ooty,2024-10-14,,1,Online,Wagh Tours,Budget,6890,202,6688,UPI,Completed,1.0
BKG00943,2024-08-31,CUST1986,Customer_3119,32,Male,Ahmedabad,Package,Ahmedabad,Rishikesh,2024-10-16,2024-10-22,3,Offline,Wagh Tours,Luxury,7499,364,21405,Cash,Cancelled,
BKG00944,2024-12-13,CUST8939,Customer_1070,35,Female,Hyderabad,One-way,Hyderabad,Manali,2025-01-25,,1,Online,SaiRam Travels,Premium,13878,123,13755,UPI,Completed,3.0
BKG00945,2024-01-31,CUST3107,Customer_2934,31,Male,Bangalore,One-way,Bangalore,Goa,2024-03-29,,1,Offline,Sangitam Travels,Premium,7006,1025,5981,Netbanking,Completed,4.0
BKG00946,2024-04-23,CUST2690,Customer_2782,44,Male,Mumbai,Round-trip,Mumbai,Kerala,2024-06-01,2024-06-09,2,Online,Wagh Tours,None,3088,515,5146,UPI,Cancelled,
BKG00947,2024-09-13,CUST5490,Customer_187,34,Male,Delhi,Package,Delhi,Shimla,2024-10-19,2024-10-28,2,Agent,Wagh Tours,None,10431,532,19798,Netbanking,Completed,3.0
BKG00948,2024-03-10,CUST5725,Customer_2246,30,Male,Ahmedabad,One-way,Ahmedabad,Agra,2024-04-01,,5,Online,BlueSky Travels,None,9002,881,40605,UPI,Completed,2.0
BKG00949,2024-11-20,CUST5537,Customer_4900,49,Female,Pune,Package,Pune,Manali,2024-12-24,2025-01-02,2,Agent,Wagh Tours,None,2559,713,3692,Netbanking,Cancelled,
BKG00950,2025-02-17,CUST4988,Customer_257,18,Female,Pune,Round-trip,Pune,Rishikesh,2025-04-05,2025-04-07,1,Offline,Wagh Tours,Premium,14697,460,14237,UPI,Completed,1.0
BKG00951,2024-12-22,CUST2832,Customer_4665,25,Male,Kolkata,Round-trip,Kolkata,Agra,2025-02-09,2025-02-17,1,Agent,SaiRam Travels,Luxury,8411,68,8343,Netbanking,Cancelled,
BKG00952,2025-01-24,CUST6720,Customer_2841,18,Female,Mumbai,Package,Mumbai,Rishikesh,2025-02-25,2025-02-28,2,Agent,BlueSky Travels,None,13906,48,27716,Netbanking,Completed,3.0
BKG00953,2025-02-16,CUST5529,Customer_3913,34,Male,Delhi,Package,Delhi,Kerala,2025-04-03,2025-04-08,5,Online,Wagh Tours,Luxury,14048,843,66025,Netbanking,Completed,2.0
BKG00954,2024-05-10,CUST7200,Customer_977,54,Male,Bangalore,Package,Bangalore,Agra,2024-06-25,2024-06-28,1,Offline,Wagh Tours,Premium,6943,138,6805,Cash,Completed,5.0
BKG00955,2024-07-10,CUST3421,Customer_4834,18,Female,Kolkata,Round-trip,Kolkata,Udaipur,2024-08-03,2024-08-12,1,Online,Sangitam Travels,Luxury,7845,1227,6618,UPI,Completed,1.0
BKG00956,2024-03-01,CUST8773,Customer_3891,44,Female,Delhi,One-way,Delhi,Shimla,2024-03-23,,2,Online,Wagh Tours,Budget,4108,697,6822,Netbanking,Completed,4.0
BKG00957,2024-10-28,CUST6279,Customer_4333,52,Female,Hyderabad,One-way,Hyderabad,Jaipur,2024-12-20,,5,Agent,SaiRam Travels,Budget,12797,1364,57165,Cash,Completed,4.0
BKG00958,2024-11-03,CUST5568,Customer_4208,37,Female,Chennai,One-way,Chennai,Shimla,2024-12-09,,1,Agent,SaiRam Travels,Budget,14780,1354,13426,Cash,Completed,1.0
BKG00959,2025-02-09,CUST2578,Customer_880,44,Female,Mumbai,One-way,Mumbai,Agra,2025-03-18,,1,Online,Sangitam Travels,None,9714,643,9071,Cash,Completed,5.0
BKG00960,2025-02-13,CUST4960,Customer_3812,36,Female,Chennai,Package,Chennai,Goa,2025-04-12,2025-04-14,5,Offline,Sangitam Travels,Budget,9833,661,45860,UPI,Completed,4.0
BKG00961,2025-03-24,CUST4499,Customer_3499,54,Female,Ahmedabad,One-way,Ahmedabad,Manali,2025-03-26,,1,Agent,SaiRam Travels,Budget,8823,1189,7634,UPI,Completed,1.0
BKG00962,2024-07-07,CUST2025,Customer_2412,25,Male,Mumbai,Round-trip,Mumbai,Jaipur,2024-08-19,2024-08-26,2,Online,BlueSky Travels,None,9372,336,18072,Netbanking,Completed,3.0
BKG00963,2024-06-06,CUST2298,Customer_4103,26,Male,Delhi,Round-trip,Delhi,Udaipur,2024-06-25,2024-07-01,2,Online,SaiRam Travels,Premium,4620,598,8044,Netbanking,Completed,2.0
BKG00964,2024-07-21,CUST4872,Customer_1486,33,Female,Pune,Round-trip,Pune,Jaipur,2024-08-01,2024-08-03,5,Offline,BlueSky Travels,Premium,14975,1149,69130,UPI,Completed,4.0
BKG00965,2025-03-12,CUST3666,Customer_464,36,Female,Chennai,Round-trip,Chennai,Darjeeling,2025-03-29,2025-04-02,2,Agent,Sangitam Travels,Premium,4181,840,6682,Netbanking,Completed,4.0
BKG00966,2024-01-23,CUST1565,Customer_965,60,Male,Delhi,Round-trip,Delhi,Darjeeling,2024-02-28,2024-03-03,4,Offline,Wagh Tours,Luxury,7890,825,28260,UPI,Completed,1.0
BKG00967,2024-05-24,CUST3982,Customer_1114,21,Female,Delhi,Package,Delhi,Goa,2024-07-18,2024-07-24,4,Agent,SaiRam Travels,Budget,12496,532,47856,Cash,Completed,4.0
BKG00968,2024-12-03,CUST5019,Customer_3139,61,Female,Kolkata,Round-trip,Kolkata,Shimla,2025-01-04,2025-01-07,5,Online,Wagh Tours,Budget,5139,27,25560,Card,Completed,3.0
BKG00969,2024-06-29,CUST7763,Customer_1987,27,Male,Hyderabad,Round-trip,Hyderabad,Darjeeling,2024-08-15,2024-08-18,2,Agent,BlueSky Travels,Luxury,4176,290,7772,Cash,Completed,2.0
BKG00970,2024-02-28,CUST5608,Customer_3715,20,Male,Hyderabad,Package,Hyderabad,Ooty,2024-04-05,2024-04-09,5,Online,Wagh Tours,None,2600,1440,5800,Card,Completed,5.0
BKG00971,2025-01-12,CUST5483,Customer_1755,50,Female,Chennai,One-way,Chennai,Darjeeling,2025-02-03,,3,Offline,SaiRam Travels,Budget,11686,852,32502,Cash,Completed,4.0
BKG00972,2024-10-03,CUST8396,Customer_1759,38,Female,Delhi,Package,Delhi,Ooty,2024-10-29,2024-10-31,2,Offline,Sangitam Travels,Budget,9394,293,18202,Cash,Completed,1.0
BKG00973,2024-01-29,CUST2782,Customer_3521,36,Female,Delhi,One-way,Delhi,Goa,2024-03-15,,1,Agent,BlueSky Travels,Premium,4837,333,4504,Cash,Completed,3.0
BKG00974,2024-05-21,CUST5239,Customer_3937,30,Female,Mumbai,Round-trip,Mumbai,Goa,2024-06-28,2024-06-30,4,Offline,BlueSky Travels,Budget,6150,1330,19280,UPI,Completed,1.0
BKG00975,2024-06-09,CUST7468,Customer_4176,48,Male,Ahmedabad,Package,Ahmedabad,Kerala,2024-07-04,2024-07-13,1,Agent,SaiRam Travels,None,8860,471,8389,Cash,Completed,5.0
BKG00976,2025-01-21,CUST4770,Customer_1906,51,Male,Bangalore,Round-trip,Bangalore,Udaipur,2025-03-11,2025-03-16,3,Offline,Sangitam Travels,None,2598,991,4821,Card,Completed,2.0
BKG00977,2024-09-04,CUST8287,Customer_67,24,Male,Chennai,Package,Chennai,Ooty,2024-09-28,2024-10-06,5,Online,BlueSky Travels,None,11916,662,56270,UPI,Completed,2.0
BKG00978,2024-04-05,CUST7452,Customer_775,50,Male,Kolkata,One-way,Kolkata,Darjeeling,2024-04-10,,1,Online,SaiRam Travels,None,8107,455,7652,Card,Completed,4.0
BKG00979,2025-02-21,CUST4012,Customer_1506,43,Female,Bangalore,One-way,Bangalore,Rishikesh,2025-02-22,,4,Offline,Wagh Tours,None,8655,1497,28632,Cash,Completed,4.0
BKG00980,2024-01-16,CUST1916,Customer_1709,43,Female,Kolkata,Package,Kolkata,Rishikesh,2024-02-08,2024-02-11,4,Offline,Wagh Tours,Premium,9209,11,36792,Card,Completed,1.0
BKG00981,2024-05-10,CUST5091,Customer_1242,26,Male,Ahmedabad,One-way,Ahmedabad,Rishikesh,2024-06-21,,3,Agent,SaiRam Travels,Premium,10719,1495,27672,Netbanking,Cancelled,
BKG00982,2025-01-15,CUST9578,Customer_1250,50,Female,Pune,Package,Pune,Shimla,2025-03-06,2025-03-15,1,Offline,SaiRam Travels,None,2897,710,2187,UPI,Completed,5.0
BKG00983,2024-05-26,CUST8768,Customer_4513,49,Male,Chennai,Round-trip,Chennai,Agra,2024-06-16,2024-06-24,4,Online,Sangitam Travels,Budget,11287,809,41912,Cash,Completed,1.0
BKG00984,2024-09-14,CUST5370,Customer_1774,37,Female,Chennai,Round-trip,Chennai,Kerala,2024-10-26,2024-10-28,2,Offline,SaiRam Travels,Premium,3756,325,6862,Card,Completed,1.0
BKG00985,2024-07-14,CUST3397,Customer_4483,40,Female,Pune,Round-trip,Pune,Kerala,2024-09-03,2024-09-06,2,Online,Sangitam Travels,None,6535,739,11592,UPI,Cancelled,
BKG00986,2024-08-10,CUST1632,Customer_4269,21,Male,Chennai,One-way,Chennai,Manali,2024-09-01,,2,Offline,Wagh Tours,Luxury,12207,1495,21424,Netbanking,Completed,5.0
BKG00987,2024-03-11,CUST4872,Customer_1055,29,Female,Kolkata,Package,Kolkata,Rishikesh,2024-03-22,2024-03-31,1,Agent,Sangitam Travels,Premium,6261,699,5562,Netbanking,Completed,3.0
BKG00988,2024-04-25,CUST1544,Customer_3082,33,Female,Ahmedabad,Package,Ahmedabad,Shimla,2024-04-29,2024-05-03,4,Offline,SaiRam Travels,None,8780,426,33416,Netbanking,Cancelled,
BKG00989,2025-03-11,CUST1096,Customer_3859,38,Male,Kolkata,Package,Kolkata,Udaipur,2025-04-02,2025-04-04,1,Online,Wagh Tours,Luxury,2456,272,2184,UPI,Completed,5.0
BKG00990,2024-01-08,CUST9399,Customer_1938,50,Male,Pune,Package,Pune,Agra,2024-01-09,2024-01-14,1,Agent,BlueSky Travels,Budget,10118,516,9602,UPI,Completed,2.0
BKG00991,2024-06-25,CUST2461,Customer_3517,25,Male,Pune,Package,Pune,Agra,2024-06-28,2024-07-01,1,Online,Wagh Tours,Budget,12745,1348,11397,UPI,Completed,3.0
BKG00992,2024-12-03,CUST1689,Customer_1170,56,Male,Pune,One-way,Pune,Kerala,2024-12-19,,1,Online,Wagh Tours,Budget,14109,746,13363,Cash,Completed,1.0
BKG00993,2024-06-08,CUST3597,Customer_3984,46,Female,Pune,One-way,Pune,Rishikesh,2024-06-24,,4,Offline,Wagh Tours,Premium,2656,344,9248,Netbanking,Completed,5.0
BKG00994,2024-09-24,CUST7312,Customer_1763,50,Male,Chennai,Round-trip,Chennai,Darjeeling,2024-11-20,2024-11-27,2,Online,SaiRam Travels,Budget,7559,392,14334,Card,Completed,2.0
BKG00995,2024-01-29,CUST7182,Customer_3245,34,Female,Delhi,Round-trip,Delhi,Shimla,2024-03-25,2024-03-28,3,Online,Sangitam Travels,Luxury,9364,834,25590,Netbanking,Completed,2.0
BKG00996,2024-08-24,CUST6052,Customer_1590,27,Male,Pune,Round-trip,Pune,Agra,2024-09-18,2024-09-24,1,Online,SaiRam Travels,Budget,7729,694,7035,Cash,Completed,5.0
BKG00997,2024-03-26,CUST4683,Customer_1972,19,Female,Mumbai,One-way,Mumbai,Udaipur,2024-04-27,,2,Offline,BlueSky Travels,Luxury,6218,341,11754,Netbanking,Completed,3.0
BKG00998,2024-07-11,CUST8632,Customer_3852,21,Male,Pune,One-way,Pune,Jaipur,2024-09-02,,5,Agent,Sangitam Travels,None,4142,1148,14970,Netbanking,Completed,5.0
BKG00999,2024-03-09,CUST5637,Customer_3334,42,Male,Hyderabad,Round-trip,Hyderabad,Goa,2024-03-28,2024-04-06,5,Offline,Wagh Tours,Budget,13073,265,64040,Netbanking,Cancelled,
BKG01000,2024-07-25,CUST7476,Customer_3149,49,Male,Kolkata,One-way,Kolkata,Jaipur,2024-09-08,,3,Offline,SaiRam Travels,Premium,2209,887,3966,Card,Completed,2.0
